mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1520967185564,0.877792,0.131234,0.055191,0.102362,0.905672,1.008015,0.808878,0.908138,0.795533,0.132285,0.044540,0.092959,14716680.757548,2535408.193547,943522.772855,1576850.687085
1520967185664,0.852825,0.811024,0.055191,0.104987,0.906289,1.007398,0.811961,0.908138,0.772906,0.817024,0.044847,0.095343,14716680.837961,2535408.256311,943522.777493,1576850.696627
1520967185764,0.865966,0.811024,0.056505,0.102362,0.906289,1.007398,0.812577,0.908138,0.784815,0.817024,0.044847,0.092959,14716680.915555,2535408.337834,943522.782033,1576850.706175
1520967185865,0.855453,0.813648,0.055191,0.104987,0.906289,1.007398,0.812577,0.908138,0.775288,0.819668,0.044847,0.095343,14716680.993102,2535408.419934,943522.786564,1576850.715730
1520967185965,0.852825,0.811024,0.055191,0.104987,0.905672,1.007398,0.812577,0.908138,0.772380,0.817024,0.044847,0.095343,14716681.070573,2535408.501707,943522.791110,1576850.725288
1520967186065,0.850197,0.811024,0.055191,0.104987,0.906289,1.007398,0.812577,0.908138,0.770524,0.817024,0.044847,0.095343,14716681.148073,2535408.583357,943522.795665,1576850.734844
1520967186165,0.886991,0.152231,0.055191,0.104987,0.905672,1.008015,0.807645,0.908138,0.803323,0.153451,0.044574,0.095343,14716681.227440,2535408.628183,943522.800216,1576850.744352
1520967186265,0.854139,0.797900,0.055191,0.104987,0.906289,1.007398,0.812577,0.908138,0.774097,0.803803,0.044847,0.095343,14716681.308404,2535408.686425,943522.804871,1576850.753904
1520967186365,0.851511,0.800525,0.055191,0.104987,0.905672,1.007398,0.812577,0.908138,0.771190,0.806447,0.044847,0.095343,14716681.385680,2535408.767593,943522.809393,1576850.763444
1520967186465,0.850197,0.808399,0.055191,0.104987,0.906289,1.008631,0.813810,0.909988,0.770524,0.815376,0.044915,0.095537,14716681.463104,2535408.848541,943522.813918,1576850.772987
1520967186566,0.850197,0.816273,0.055191,0.104987,0.906289,1.008015,0.812577,0.909371,0.770524,0.822815,0.044847,0.095472,14716681.540449,2535408.929958,943522.818433,1576850.782537
1520967186666,0.856767,0.805774,0.056505,0.104987,0.905672,1.007398,0.811961,0.908138,0.775950,0.811736,0.045880,0.095343,14716681.617873,2535409.011100,943522.822960,1576850.792088
1520967186766,0.847569,0.813648,0.055191,0.104987,0.906289,1.007398,0.811961,0.908755,0.768142,0.819668,0.044813,0.095407,14716681.695236,2535409.092293,943522.827489,1576850.801637
1520967186866,0.886991,0.771654,0.057819,0.104987,0.906289,1.008015,0.811961,0.908755,0.809824,0.777838,0.046946,0.095407,14716681.772885,2535409.173293,943522.832042,1576850.811192
1520967186966,0.925099,0.635171,0.060447,0.104987,0.907522,1.008015,0.813194,0.911221,0.839547,0.634582,0.049155,0.098058,14716681.853396,2535409.212070,943522.836647,1576850.820710
1520967187066,0.854139,0.808399,0.055191,0.104987,0.905672,1.007398,0.812577,0.908755,0.773570,0.814380,0.045914,0.095407,14716681.932040,2535409.290683,943522.841239,1576850.830256
1520967187166,0.859396,0.790026,0.056505,0.104987,0.905672,1.007398,0.812577,0.908138,0.781242,0.793227,0.045914,0.095343,14716682.009695,2535409.371105,943522.845803,1576850.839807
1520967187267,0.919842,0.679790,0.059133,0.104987,0.906289,1.008631,0.812577,0.909371,0.833643,0.685658,0.048050,0.095472,14716682.090712,2535409.421307,943522.850453,1576850.849328
1520967187367,0.856767,0.782152,0.056505,0.104987,0.905672,1.007398,0.811961,0.908138,0.778860,0.785295,0.045914,0.095343,14716682.168799,2535409.501175,943522.855029,1576850.858876
1520967187467,0.854139,0.816273,0.055191,0.104987,0.906289,1.008015,0.813810,0.909371,0.774097,0.822815,0.045984,0.095472,14716682.248521,2535409.575077,943522.859680,1576850.868441
1520967187567,0.862024,0.792651,0.056505,0.104987,0.906905,1.007398,0.812577,0.908755,0.783624,0.798515,0.045914,0.095407,14716682.326125,2535409.656876,943522.864234,1576850.877994
1520967187667,0.929041,0.619423,0.059133,0.104987,0.907522,1.006782,0.813810,0.910604,0.846084,0.623623,0.048123,0.095601,14716682.405617,2535409.698159,943522.868797,1576850.887489
1520967187767,0.855453,0.808399,0.055191,0.104987,0.906289,1.007398,0.812577,0.908755,0.775288,0.814380,0.044847,0.095407,14716682.484222,2535409.776626,943522.873383,1576850.897034
1520967187867,0.854139,0.808399,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.772906,0.814878,0.044847,0.095407,14716682.561563,2535409.858388,943522.877912,1576850.906576
1520967187967,0.850197,0.811024,0.055191,0.104987,0.905672,1.008015,0.813194,0.908755,0.770000,0.817524,0.044881,0.095407,14716682.639057,2535409.940039,943522.882455,1576850.916127
1520967188068,0.851511,0.800525,0.056505,0.104987,0.905672,1.007398,0.812577,0.908755,0.771190,0.806447,0.045914,0.095407,14716682.716845,2535410.021467,943522.887013,1576850.925678
1520967188168,0.918528,0.640420,0.059133,0.104987,0.906289,1.008015,0.812577,0.909988,0.832452,0.645553,0.048050,0.095537,14716682.796564,2535410.052659,943522.891554,1576850.935151
1520967188268,0.855453,0.811024,0.055191,0.104987,0.906289,1.008015,0.813194,0.908755,0.775288,0.817524,0.044881,0.095407,14716682.876152,2535410.127016,943522.896183,1576850.944702
1520967188368,0.854139,0.808399,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.774097,0.814878,0.044847,0.095407,14716682.953642,2535410.209058,943522.900725,1576850.954246
1520967188468,0.880420,0.115486,0.055191,0.104987,0.906289,1.008015,0.807645,0.908138,0.797915,0.116411,0.044574,0.095343,14716683.032354,2535410.279794,943522.905304,1576850.963786
1520967188568,0.852825,0.813648,0.055191,0.104987,0.906289,1.008015,0.813194,0.908755,0.772906,0.820170,0.045949,0.095407,14716683.112510,2535410.339122,943522.909931,1576850.973330
1520967188668,0.850197,0.813648,0.055191,0.104987,0.905672,1.008015,0.813194,0.908755,0.770000,0.820170,0.044881,0.095407,14716683.189937,2535410.420793,943522.914471,1576850.982867
1520967188769,0.851511,0.805774,0.055191,0.104987,0.906289,1.007398,0.813194,0.909371,0.771715,0.811736,0.044881,0.095472,14716683.267505,2535410.501907,943522.919022,1576850.992422
1520967188869,0.883049,0.372703,0.056505,0.104987,0.905672,1.005549,0.812577,0.909371,0.801488,0.374771,0.045914,0.095472,14716683.346853,2535410.545063,943522.923573,1576851.001907
1520967188969,0.852825,0.808399,0.055191,0.104987,0.906289,1.007398,0.813194,0.909371,0.772906,0.814380,0.044881,0.095472,14716683.426770,2535410.618251,943522.928222,1576851.011464
1520967189069,0.879106,0.732283,0.056505,0.104987,0.907522,1.008015,0.812577,0.910604,0.800193,0.738153,0.046982,0.095601,14716683.505077,2535410.697800,943522.932822,1576851.021019
1520967189169,0.851511,0.813648,0.055191,0.104987,0.906289,1.008015,0.812577,0.909371,0.772380,0.820170,0.044847,0.095472,14716683.585703,2535410.756183,943522.937462,1576851.030557
1520967189269,0.854139,0.808399,0.055191,0.104987,0.906289,1.007398,0.811961,0.908755,0.774097,0.814380,0.044813,0.095407,14716683.663742,2535410.822805,943522.942016,1576851.040116
1520967189369,0.854139,0.800525,0.055191,0.104987,0.906289,1.008015,0.813194,0.909371,0.774097,0.806941,0.044881,0.095472,14716683.741309,2535410.904323,943522.946553,1576851.049667
1520967189470,0.864652,0.790026,0.056505,0.104987,0.905672,1.008015,0.812577,0.909371,0.783091,0.796358,0.045914,0.095472,14716683.818977,2535410.984819,943522.951105,1576851.059220
1520967189570,0.852825,0.813648,0.056505,0.104987,0.906289,1.008015,0.812577,0.908755,0.772906,0.820170,0.045914,0.095407,14716683.899466,2535411.054475,943522.955793,1576851.068788
1520967189670,0.851511,0.805774,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.771715,0.811736,0.045914,0.095407,14716683.977108,2535411.136484,943522.960361,1576851.078346
1520967189770,0.854139,0.808399,0.056505,0.104987,0.906289,1.008015,0.812577,0.908138,0.774097,0.814878,0.045914,0.095343,14716684.057736,2535411.208239,943522.965050,1576851.087922
1520967189870,0.854139,0.811024,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.774097,0.817524,0.044847,0.095407,14716684.135126,2535411.289855,943522.969594,1576851.097476
1520967189970,0.855453,0.813648,0.056505,0.104987,0.905672,1.007398,0.812577,0.908755,0.774760,0.819668,0.045914,0.095407,14716684.212508,2535411.371869,943522.974138,1576851.107033
1520967190070,0.850197,0.805774,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.770524,0.812232,0.044847,0.095407,14716684.290027,2535411.453679,943522.978676,1576851.116590
1520967190171,0.850197,0.805774,0.056505,0.104987,0.906289,1.008015,0.813194,0.908755,0.770524,0.812232,0.045949,0.095407,14716684.367448,2535411.534720,943522.983228,1576851.126148
1520967190271,0.863338,0.112861,0.055191,0.104987,0.905672,1.008015,0.807645,0.908755,0.781901,0.113765,0.044574,0.095407,14716684.446137,2535411.611752,943522.987815,1576851.135702
1520967190371,0.852825,0.811024,0.056505,0.104987,0.906289,1.008015,0.812577,0.908755,0.772906,0.820170,0.045949,0.095407,14716684.527159,2535411.656584,943522.992466,1576851.145237
1520967190471,0.852825,0.811024,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.774097,0.820170,0.045914,0.095407,14716684.604659,2535411.738383,943522.997012,1576851.154790
1520967190571,0.852825,0.805774,0.055191,0.104987,0.905672,1.008015,0.812577,0.908755,0.772906,0.812232,0.044847,0.095407,14716684.682270,2535411.819588,943523.001564,1576851.164349
1520967190671,0.855453,0.818898,0.056505,0.104987,0.906289,1.008631,0.813194,0.909371,0.772906,0.825966,0.045949,0.095472,14716684.763100,2535411.889322,943523.006255,1576851.173930
1520967190771,0.858081,0.719160,0.056505,0.104987,0.906289,1.008015,0.811961,0.908138,0.777669,0.724924,0.045880,0.095343,14716684.841122,2535411.968919,943523.010834,1576851.183498
1520967190871,0.925099,0.637795,0.059133,0.104987,0.906905,1.008631,0.812577,0.909371,0.840168,0.643300,0.048050,0.095472,14716684.920246,2535412.042532,943523.015471,1576851.193069
1520967190972,0.852825,0.811024,0.055191,0.104987,0.906289,1.008015,0.811961,0.908138,0.772906,0.817524,0.044813,0.095343,14716684.999251,2535412.118438,943523.020096,1576851.202638
1520967191072,0.852825,0.816273,0.056505,0.104987,0.906289,1.008015,0.812577,0.908138,0.772906,0.822815,0.045914,0.095343,14716685.076724,2535412.200288,943523.024641,1576851.212195
1520967191172,0.851511,0.813648,0.055191,0.104987,0.905672,1.008015,0.812577,0.908755,0.771190,0.820170,0.044847,0.095407,14716685.154213,2535412.282318,943523.029183,1576851.221753
1520967191272,0.851511,0.811024,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.771715,0.817524,0.044847,0.095407,14716685.231715,2535412.364027,943523.033736,1576851.231312
1520967191372,0.869908,0.112861,0.055191,0.102362,0.906289,1.008015,0.807028,0.908138,0.788388,0.113765,0.044540,0.092959,14716685.310203,2535412.434570,943523.038322,1576851.240868
1520967191472,0.851511,0.805774,0.055191,0.104987,0.906289,1.008015,0.812577,0.908138,0.771715,0.812232,0.044847,0.095343,14716685.390899,2535412.489233,943523.042957,1576851.250424
1520967191572,0.855453,0.805774,0.056505,0.104987,0.905672,1.008015,0.813194,0.909371,0.774760,0.812232,0.045949,0.095472,14716685.468360,2535412.570749,943523.047489,1576851.259979
1520967191673,0.852825,0.813648,0.055191,0.104987,0.906289,1.007398,0.813194,0.908755,0.772906,0.820170,0.044881,0.095407,14716685.545658,2535412.652427,943523.052021,1576851.269532
1520967191773,0.851511,0.813648,0.055191,0.104987,0.907522,1.008015,0.813194,0.909371,0.772765,0.820170,0.044881,0.095472,14716685.623252,2535412.734170,943523.056568,1576851.279088
1520967191873,0.851511,0.808399,0.056505,0.104987,0.906289,1.008015,0.812577,0.908755,0.771190,0.814878,0.045949,0.095407,14716685.700770,2535412.815691,943523.061125,1576851.288648
1520967191973,0.851511,0.800525,0.055191,0.104987,0.906289,1.008015,0.812577,0.908138,0.771715,0.809587,0.044881,0.095343,14716685.778216,2535412.896857,943523.065685,1576851.298199
1520967192073,0.892247,0.482940,0.056505,0.104987,0.906905,1.008015,0.812577,0.910604,0.806800,0.433896,0.045914,0.095601,14716685.857690,2535412.946035,943523.070257,1576851.307735
1520967192173,0.863338,0.782152,0.056505,0.104987,0.906289,1.008015,0.812577,0.909371,0.782433,0.788421,0.044881,0.095472,14716685.938732,2535413.017622,943523.074981,1576851.317312
1520967192273,0.906702,0.734908,0.057819,0.104987,0.907522,1.008015,0.812577,0.909371,0.823484,0.740798,0.046982,0.095472,14716686.018395,2535413.084458,943523.079613,1576851.326874
1520967192374,0.880420,0.763780,0.057819,0.104987,0.907522,1.008015,0.813194,0.909988,0.793038,0.769901,0.045949,0.095537,14716686.098667,2535413.140569,943523.084236,1576851.336413
1520967192474,0.850197,0.805774,0.055191,0.104987,0.906289,1.007398,0.812577,0.909371,0.770524,0.811736,0.044847,0.095472,14716686.179283,2535413.201988,943523.088912,1576851.345990
1520967192574,0.854139,0.808399,0.056505,0.104987,0.906289,1.008015,0.813194,0.908755,0.774097,0.814878,0.045949,0.095407,14716686.257145,2535413.283483,943523.093464,1576851.355540
1520967192674,0.850197,0.805774,0.056505,0.104987,0.906905,1.008015,0.813194,0.908755,0.771048,0.812232,0.045949,0.095407,14716686.334751,2535413.364591,943523.098021,1576851.365095
1520967192774,0.926413,0.519685,0.060447,0.104987,0.907522,1.011714,0.812577,0.910604,0.840739,0.525773,0.049118,0.095601,14716686.414268,2535413.420175,943523.102620,1576851.374626
1520967192874,0.855453,0.816273,0.056505,0.104987,0.906289,1.008015,0.812577,0.909371,0.775288,0.822815,0.045914,0.095472,14716686.493283,2535413.494249,943523.107220,1576851.384179
1520967192974,0.885677,0.115486,0.055191,0.102362,0.906289,1.008015,0.808261,0.908755,0.802679,0.116411,0.044608,0.093022,14716686.571576,2535413.572599,943523.111811,1576851.393737
1520967193075,0.904074,0.732283,0.059133,0.104987,0.906289,1.008015,0.812577,0.909988,0.819352,0.738153,0.048050,0.095537,14716686.651322,2535413.642394,943523.116453,1576851.403297
1520967193175,0.851511,0.811024,0.056505,0.104987,0.906289,1.008015,0.813194,0.909988,0.771715,0.817524,0.045949,0.095537,14716686.731685,2535413.708211,943523.121114,1576851.412860
1520967193275,0.855453,0.813648,0.055191,0.104987,0.906905,1.007398,0.813194,0.908755,0.774097,0.819668,0.045949,0.095407,14716686.809092,2535413.789978,943523.125667,1576851.422418
1520967193375,0.850197,0.811024,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.770524,0.817524,0.044881,0.095407,14716686.886631,2535413.871394,943523.130229,1576851.431968
1520967193475,0.863338,0.813648,0.055191,0.104987,0.906289,1.008015,0.813810,0.909371,0.782433,0.820170,0.044881,0.095472,14716686.967402,2535413.945415,943523.134902,1576851.441553
1520967193575,0.852825,0.816273,0.056505,0.104987,0.906289,1.008015,0.812577,0.909371,0.772906,0.822815,0.045949,0.095472,14716687.045129,2535414.027381,943523.139470,1576851.451115
1520967193675,0.892247,0.700787,0.057819,0.104987,0.906289,1.008631,0.812577,0.911221,0.804416,0.706836,0.046982,0.095666,14716687.123482,2535414.107442,943523.144078,1576851.460687
1520967193775,0.858081,0.818898,0.056505,0.104987,0.906905,1.008631,0.813810,0.909988,0.777007,0.825966,0.044915,0.095537,14716687.203307,2535414.179046,943523.148727,1576851.470276
1520967193876,0.852825,0.821522,0.055191,0.104987,0.906905,1.008015,0.813194,0.909371,0.773432,0.828107,0.044881,0.095472,14716687.280828,2535414.261043,943523.153295,1576851.479839
1520967193976,0.852825,0.813648,0.056505,0.104987,0.906905,1.008015,0.812577,0.908755,0.773432,0.820170,0.045914,0.095407,14716687.358469,2535414.342380,943523.157909,1576851.489400
1520967194076,0.881735,0.141732,0.055191,0.104987,0.906289,1.008015,0.807645,0.908755,0.799106,0.142868,0.044574,0.095407,14716687.437915,2535414.372812,943523.162447,1576851.498901
1520967194176,0.852825,0.811024,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.772906,0.817024,0.045914,0.095407,14716687.517996,2535414.437478,943523.167082,1576851.508438
1520967194276,0.852825,0.818898,0.056505,0.104987,0.905672,1.007398,0.812577,0.908755,0.772380,0.824956,0.045914,0.095407,14716687.595458,2535414.519135,943523.171628,1576851.517981
1520967194376,0.855453,0.803150,0.056505,0.104987,0.906289,1.008631,0.812577,0.908138,0.775288,0.810082,0.045914,0.095343,14716687.672973,2535414.600695,943523.176177,1576851.527533
1520967194476,0.856767,0.800525,0.056505,0.104987,0.906905,1.008631,0.812577,0.909371,0.777007,0.807435,0.045914,0.095472,14716687.750673,2535414.681388,943523.180739,1576851.537091
1520967194577,0.854139,0.813648,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.774097,0.820170,0.044847,0.095407,14716687.831239,2535414.752314,943523.185438,1576851.546670
1520967194677,0.854139,0.811024,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.774097,0.817024,0.045914,0.095407,14716687.908732,2535414.833753,943523.189992,1576851.556224
1520967194777,0.852825,0.813648,0.055191,0.104987,0.906289,1.008015,0.813194,0.909371,0.772906,0.817024,0.044881,0.095472,14716687.986521,2535414.915379,943523.194544,1576851.565781
1520967194877,0.850197,0.808399,0.055191,0.104987,0.906289,1.007398,0.812577,0.908138,0.770524,0.814380,0.044847,0.095343,14716688.063976,2535414.996553,943523.199111,1576851.575329
1520967194977,0.897503,0.750656,0.057819,0.104987,0.907522,1.008631,0.812577,0.909988,0.812119,0.759783,0.047018,0.095537,14716688.141786,2535415.077263,943523.203684,1576851.584889
1520967195077,0.918528,0.669291,0.059133,0.104987,0.906905,1.008015,0.812577,0.910604,0.833018,0.674656,0.048050,0.095601,14716688.223384,2535415.138241,943523.208479,1576851.594478
1520967195177,0.852825,0.800525,0.056505,0.104987,0.906289,1.008015,0.812577,0.908755,0.772906,0.806941,0.045914,0.095407,14716688.301966,2535415.216715,943523.213094,1576851.604046
1520967195278,0.851511,0.808399,0.055191,0.104987,0.906289,1.007398,0.813194,0.908755,0.771715,0.814380,0.044881,0.095407,14716688.379328,2535415.297925,943523.217642,1576851.613602
1520967195378,0.854139,0.808399,0.056505,0.104987,0.906289,1.008015,0.812577,0.908755,0.774097,0.814878,0.045914,0.095407,14716688.456671,2535415.379558,943523.222182,1576851.623157
1520967195478,0.851511,0.805774,0.055191,0.104987,0.906289,1.007398,0.812577,0.908138,0.771715,0.811736,0.044847,0.095343,14716688.534101,2535415.461207,943523.226723,1576851.632713
1520967195578,0.846255,0.532808,0.055191,0.104987,0.906289,1.007398,0.811344,0.908138,0.766951,0.536750,0.044779,0.095343,14716688.612367,2535415.537289,943523.231303,1576851.642282
1520967195678,0.851511,0.803150,0.056505,0.104987,0.906289,1.008015,0.813194,0.909371,0.771715,0.809587,0.045949,0.095472,14716688.689898,2535415.616215,943523.235856,1576851.651842
1520967195778,0.872536,0.112861,0.055191,0.102362,0.905672,1.007398,0.807028,0.908138,0.790232,0.113696,0.044540,0.092959,14716688.768614,2535415.681306,943523.240432,1576851.661398
1520967195878,0.852825,0.805774,0.055191,0.104987,0.906289,1.008015,0.812577,0.908138,0.772906,0.812232,0.044847,0.095343,14716688.849513,2535415.735027,943523.245109,1576851.670960
1520967195978,0.854139,0.811024,0.055191,0.104987,0.906289,1.007398,0.812577,0.908138,0.774097,0.817024,0.044847,0.095343,14716688.926964,2535415.816449,943523.249666,1576851.680514
1520967196079,0.852825,0.811024,0.055191,0.104987,0.906289,1.008015,0.812577,0.908138,0.772906,0.817524,0.044847,0.095343,14716689.004374,2535415.897874,943523.254208,1576851.690061
1520967196179,0.855453,0.811024,0.056505,0.104987,0.906905,1.008015,0.812577,0.908755,0.775288,0.817524,0.044847,0.095407,14716689.081847,2535415.979501,943523.258759,1576851.699618
1520967196279,0.850197,0.808399,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.770524,0.814878,0.044847,0.095407,14716689.159326,2535416.060734,943523.263313,1576851.709179
1520967196379,0.871222,0.779528,0.056505,0.104987,0.906289,1.007398,0.812577,0.910604,0.788924,0.785295,0.046982,0.095601,14716689.236981,2535416.141749,943523.267884,1576851.718742
1520967196479,0.858081,0.805774,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.777007,0.811736,0.044847,0.095407,14716689.317863,2535416.182989,943523.272506,1576851.728300
1520967196579,0.855453,0.813648,0.055191,0.104987,0.905672,1.007398,0.812577,0.909371,0.774760,0.819668,0.044847,0.095472,14716689.395391,2535416.264718,943523.277059,1576851.737859
1520967196679,0.851511,0.811024,0.056505,0.104987,0.906289,1.007398,0.812577,0.909371,0.772906,0.817024,0.044847,0.095472,14716689.472943,2535416.346295,943523.281613,1576851.747420
1520967196780,0.919842,0.627297,0.059133,0.107612,0.907522,1.008015,0.812577,0.909988,0.833584,0.632324,0.048050,0.097925,14716689.552925,2535416.399740,943523.286216,1576851.756976
1520967196880,0.854139,0.805774,0.056505,0.104987,0.906289,1.008015,0.812577,0.908755,0.774097,0.812232,0.045914,0.095407,14716689.633155,2535416.472954,943523.290914,1576851.766559
1520967196980,0.858081,0.805774,0.055191,0.104987,0.906289,1.007398,0.812577,0.908755,0.777669,0.811736,0.044847,0.095407,14716689.710801,2535416.554149,943523.295476,1576851.776118
1520967197080,0.851511,0.811024,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.771715,0.817024,0.045914,0.095407,14716689.788279,2535416.635597,943523.300015,1576851.785676
1520967197180,0.851511,0.805774,0.056505,0.104987,0.906289,1.008015,0.812577,0.908138,0.771715,0.812232,0.045914,0.095343,14716689.865764,2535416.717182,943523.304560,1576851.795234
1520967197280,0.860710,0.795276,0.056505,0.104987,0.907522,1.007398,0.813194,0.909371,0.780582,0.801159,0.045949,0.095472,14716689.943253,2535416.798354,943523.309118,1576851.804795
1520967197380,0.862024,0.792651,0.056505,0.104987,0.906289,1.008015,0.812577,0.908755,0.782433,0.796358,0.045914,0.095407,14716690.020782,2535416.879392,943523.313710,1576851.814346
1520967197481,0.884363,0.181102,0.055191,0.102362,0.906289,1.008015,0.806412,0.908755,0.803870,0.198428,0.044506,0.093022,14716690.101117,2535416.925045,943523.318295,1576851.823912
1520967197581,0.863338,0.784777,0.056505,0.104987,0.906289,1.008015,0.812577,0.909988,0.783624,0.791067,0.045949,0.095537,14716690.180758,2535416.991423,943523.322931,1576851.833473
1520967197681,0.925099,0.645669,0.059133,0.107612,0.906289,1.007398,0.811961,0.911221,0.838406,0.650446,0.048050,0.098058,14716690.260854,2535417.051238,943523.327570,1576851.843021
1520967197781,0.862024,0.797900,0.056505,0.104987,0.906289,1.007398,0.811961,0.908755,0.781242,0.803803,0.045880,0.095407,14716690.339662,2535417.126657,943523.332178,1576851.852585
1520967197881,0.856767,0.800525,0.056505,0.104987,0.906289,1.007398,0.813194,0.908755,0.776478,0.806447,0.045949,0.095407,14716690.417164,2535417.208691,943523.336740,1576851.862143
1520967197981,0.859396,0.790026,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.778860,0.795871,0.045914,0.095407,14716690.494800,2535417.290021,943523.341315,1576851.871705
1520967198081,0.873850,0.123360,0.055191,0.104987,0.905672,1.008015,0.807028,0.908138,0.791422,0.124348,0.044540,0.095343,14716690.573848,2535417.352419,943523.345903,1576851.881258
1520967198181,0.855453,0.805774,0.056505,0.104987,0.906289,1.007398,0.812577,0.908138,0.775288,0.811736,0.045914,0.095343,14716690.654458,2535417.413246,943523.350575,1576851.890824
1520967198282,0.877792,0.766404,0.057819,0.104987,0.907522,1.008015,0.813194,0.910604,0.796616,0.772547,0.047018,0.095601,14716690.732060,2535417.495068,943523.355134,1576851.900383
1520967198382,0.885677,0.598425,0.057819,0.107612,0.906905,1.012330,0.812577,0.911221,0.803225,0.605804,0.046982,0.098058,14716690.811042,2535417.557518,943523.359718,1576851.909925
1520967198482,0.852825,0.813648,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.772906,0.819668,0.045914,0.095407,14716690.891473,2535417.611520,943523.364332,1576851.919460
1520967198582,0.856767,0.808399,0.055191,0.104987,0.906289,1.007398,0.812577,0.908755,0.776478,0.814380,0.044847,0.095407,14716690.969002,2535417.693773,943523.368868,1576851.929011
1520967198682,0.879106,0.769029,0.057819,0.104987,0.906905,1.007398,0.812577,0.909371,0.797266,0.774718,0.046982,0.095472,14716691.046564,2535417.775186,943523.373421,1576851.938565
1520967198782,0.881735,0.118110,0.055191,0.102362,0.906289,1.008015,0.807645,0.908138,0.799106,0.119057,0.044574,0.092959,14716691.125758,2535417.815045,943523.377957,1576851.948057
1520967198882,0.852825,0.818898,0.055191,0.104987,0.906289,1.007398,0.812577,0.909371,0.773432,0.822312,0.045914,0.095472,14716691.205538,2535417.876134,943523.382544,1576851.957572
1520967198983,0.876478,0.259843,0.056505,0.102362,0.907522,1.009864,0.808261,0.910604,0.800193,0.286261,0.045740,0.095601,14716691.284049,2535417.955295,943523.387143,1576851.967129
1520967199083,0.856767,0.797900,0.056505,0.104987,0.906905,1.008015,0.812577,0.908755,0.776478,0.804295,0.045914,0.095407,14716691.364121,2535418.029655,943523.391805,1576851.976694
1520967199183,0.860710,0.112861,0.055191,0.102362,0.906289,1.007398,0.807028,0.908138,0.780051,0.113696,0.044540,0.092959,14716691.442943,2535418.091755,943523.396386,1576851.986232
1520967199283,0.852825,0.803150,0.055191,0.104987,0.906289,1.008015,0.812577,0.908755,0.774623,0.809587,0.045949,0.095407,14716691.523381,2535418.149795,943523.401014,1576851.995773
1520967199383,0.851511,0.813648,0.056505,0.104987,0.906289,1.008015,0.812577,0.909371,0.771715,0.820170,0.044847,0.095472,14716691.600843,2535418.231406,943523.405549,1576852.005327
1520967199483,0.860710,0.784777,0.056505,0.104987,0.906289,1.007398,0.813194,0.909988,0.781242,0.790583,0.045949,0.095537,14716691.678424,2535418.312429,943523.410106,1576852.014883
1520967199583,0.938239,0.627297,0.060447,0.104987,0.906289,1.007398,0.812577,0.909988,0.840788,0.631937,0.049118,0.095537,14716691.757878,2535418.344407,943523.414637,1576852.024351
1520967199684,0.851511,0.797900,0.056505,0.104987,0.906289,1.008015,0.811961,0.908138,0.771715,0.804295,0.045880,0.095343,14716691.837392,2535418.416166,943523.419269,1576852.033902
1520967199784,0.852825,0.805774,0.055191,0.102362,0.906289,1.008015,0.812577,0.908138,0.772906,0.812232,0.044847,0.092959,14716691.917809,2535418.488387,943523.423939,1576852.043471
1520967199884,0.854139,0.808399,0.055191,0.104987,0.906289,1.007398,0.812577,0.908755,0.774097,0.814380,0.044847,0.095407,14716691.995289,2535418.570078,943523.428480,1576852.053022
1520967199984,0.856767,0.787402,0.056505,0.104987,0.906289,1.007398,0.812577,0.908755,0.776478,0.793227,0.045914,0.095407,14716692.072842,2535418.651324,943523.433028,1576852.062578
1520967200084,0.929041,0.622047,0.059133,0.104987,0.906905,1.009248,0.812577,0.909988,0.842552,0.627800,0.048050,0.095537,14716692.152465,2535418.724220,943523.437675,1576852.072150
1520967200184,0.854139,0.813648,0.055191,0.104987,0.905672,1.008015,0.812577,0.908755,0.773570,0.820170,0.044847,0.095407,14716692.230812,2535418.804059,943523.442270,1576852.081713
1520967200284,0.848883,0.811024,0.055191,0.104987,0.906289,1.008015,0.812577,0.909371,0.771048,0.814380,0.044847,0.095472,14716692.308335,2535418.885554,943523.446838,1576852.091276
1520967200385,0.925099,0.658793,0.059133,0.107612,0.907522,1.008631,0.813194,0.911221,0.835401,0.667126,0.048050,0.098058,14716692.388733,2535418.956452,943523.451526,1576852.100856
